PUBID,COMSTOCKBLDGTYPE,SQFT,FINALWT,FINALWT_SQFT,CENDIV,PUBCLIM,cstock_sys_type,primary_htg_fuel,secondary_htg_fuel,pct_heated,pct_cooled,main_htg_eq,main_clg_eq,chiller_type,chiller_pct,district_cw?,district_cw_pct,boiler?,pct_boiler,furnace?,pct_furnace,hp_rtu?,hp_zone?,hp_type,pct_hp,fcu?,ptac?,res_furn?,res_ac?,unit_heater?,baseboard_htg?,evap_cooling?,pct_evap_cool,has_vav?,doas?,has_psz?,frac_en_fuel,frac_htg_en_fuel
2903,full_service_restaurant,4900,738.0878727,3616630.576,West North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5351019325117007,1
2904,retail,37000,1162.262962,43003729.59,East North Central,Very cold/Cold,Residential AC with residential forced air furnace,Natural_Gas,none,100,60,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.7930187993482496,1
2907,large_hotel,265000,15.9456238,4225590.306,South Atlantic,Mixed-humid,DOAS with fan coil chiller with boiler,Natural_Gas,none,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,TRUE,FALSE,0.4945183237273933,1
2908,small_office,10250,1197.386407,12273210.67,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,none,Electricity,none,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
2909,small_office,2500,316.2632615,790658.1536,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.015165563567137826,0
2912,full_service_restaurant,13000,1381.421107,17958474.394899998,New England,Very cold/Cold,none,Electricity,none,100,100,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,FALSE,FALSE,FALSE,0,0
2915,outpatient,47000,111.1729337,5225127.882,West North Central,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),imputed,none,999,FALSE,999,FALSE,999,TRUE,40,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.38008638886334056,1
2917,large_hotel,80000,48.84104442,3907283.554,Pacific,Hot-dry/Mixed-dry/Hot-humid,PTAC with electric coil,Electricity,none,75,66,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.5350705781630759,0
2919,warehouse,4900,4637.851294,22725471.34,East South Central,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.36649804798789726,0.9520212413948946
2920,primary_school,124000,125.65044,15580654.56,West North Central,Very cold/Cold,VAV air-cooled chiller with gas boiler reheat,Natural_Gas,Fuel_Oil,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,air-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.5765512624338549,1
2922,hospital,186000,19.69026303,3662388.924,East North Central,Very cold/Cold,VAV chiller with gas boiler reheat,Natural_Gas,none,100,80,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,75,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.585197324,1
2923,large_office,380000,25.3225766,9622579.106,East North Central,Very cold/Cold,DOAS with water source heat pumps cooling tower with boiler,Natural_Gas,Electricity,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,50,FALSE,999,TRUE,100,FALSE,999,TRUE,FALSE,WSHP,50,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,999,TRUE,TRUE,FALSE,0.19225311090548494,0.930876436
2924,hospital,335000,7.577432683,2538439.949,Middle Atlantic,Very cold/Cold,VAV air-cooled chiller with gas boiler reheat,Natural_Gas,Electricity,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,air-cooled,100,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.6600405198704125,0.982217125
2929,full_service_restaurant,16000,961.7828133,15388525.01,West South Central,Mixed-humid,PSZ-AC with gas coil,Propane,Electricity,100,66,"Furnaces that heat air directly, without using steam or hot water",Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,TRUE,66,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,FALSE,TRUE,0.00875795,0
2930,primary_school,1550,1879.456006,2913156.809,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.8122349828781941,1
2931,large_office,800000,23.71755349,18974042.79,Pacific,Marine,VAV chiller with gas boiler reheat,Natural_Gas,Electricity,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,90,FALSE,999,TRUE,90,FALSE,999,TRUE,FALSE,WSHP,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.11842509993059804,0.9946464975351988
2932,primary_school,76000,212.4262421,16144394.395800002,East North Central,Very cold/Cold,PVAV with gas boiler reheat,Natural_Gas,none,100,999,Boilers inside (or adjacent to) the building that produce steam or hot water,imputed,none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.7017355111964009,1
2934,small_office,6400,1879.456006,12028518.44,East North Central,Very cold/Cold,PTAC with gas coil,Natural_Gas,none,100,100,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.37266682785299804,1
2935,full_service_restaurant,2000,1276.538624,2553077.248,West South Central,Mixed-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.6592288482159846,0
2936,primary_school,98000,73.06312281,7160186.034890001,West South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.25412700811138433,0.8569767493399484
2937,primary_school,64000,825.4023222,52825748.62,East North Central,Very cold/Cold,none,Electricity,none,100,10,imputed,Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
2940,full_service_restaurant,2100,920.1235832,1932259.525,East South Central,Mixed-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.6740264906861368,0
2941,small_office,1001,1879.456006,1881335.462,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,none,100,80,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.5970595342566802,1
2945,primary_school,75000,311.1344891,23335086.68,West South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.2302259677870457,1
2947,retail,4800,1791.310353,8598289.695840001,East North Central,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.4581193861463471,1
2948,small_hotel,17500,1779.411978,31139709.62,Mountain,Hot-dry/Mixed-dry/Hot-humid,PTAC with electric coil,Electricity,none,100,100,Individual space heaters (other than heat pumps),Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.5642245912694669,0
2949,outpatient,2600,1879.456006,4886585.616,East North Central,Very cold/Cold,none,Natural_Gas,Electricity,100,100,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,100,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,999,FALSE,FALSE,FALSE,0.3321011120848196,0.9129822537409656
2951,retail,3600,1868.403437,6726252.373199999,East North Central,Mixed-humid,PSZ-AC with electric coil,Electricity,none,100,100,Packaged central unit (roof mounted),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0,0
2953,medium_office,42500,249.4452696,10601423.96,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,80,80,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.18487015787466252,1
2956,quick_service_restaurant,3000,887.4418834,2662325.65,Pacific,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with electric coil,Electricity,none,75,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.49143161687979486,0
2959,warehouse,27500,639.7223438,17592364.45,Pacific,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,10,imputed,Individual room air conditioners (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
2960,quick_service_restaurant,5900,789.9365928,4660625.897,Mountain,Hot-dry/Mixed-dry/Hot-humid,PSZ-AC with gas coil,Natural_Gas,none,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.070409746,1
2961,primary_school,74000,179.5959252,13290098.47,East North Central,Mixed-humid,PVAV with gas boiler reheat,Natural_Gas,none,100,75,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,25,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.42150934700983106,1
2963,outpatient,54000,321.2942534,17349889.68,East North Central,Very cold/Cold,PVAV with gas boiler reheat,Natural_Gas,none,100,90,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,100,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.69001804,1
2964,large_office,360000,23.71755349,8538319.255,South Atlantic,Mixed-humid,VAV chiller with PFP boxes,Electricity,none,100,100,Packaged central unit (roof mounted),Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,WSHP,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,TRUE,0.091450836,0
2966,medium_office,60000,276.9532743,16617196.46,New England,Very cold/Cold,PVAV with gas heat with electric reheat,Natural_Gas,Electricity,100,100,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,TRUE,none,999,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,999,TRUE,FALSE,TRUE,0.3607638683339611,0.8693521615073617
2969,large_hotel,176000,17.19125821,3025661.4454880003,South Atlantic,Hot-dry/Mixed-dry/Hot-humid,DOAS with fan coil chiller with baseboard electric,Electricity,none,100,100,Packaged central unit (roof mounted),Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,100,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.1360876449460042,0
2971,small_office,14000,270.6414711,3788980.595,West South Central,Hot-dry/Mixed-dry/Hot-humid,Residential AC with residential forced air furnace,Natural_Gas,Electricity,100,100,"Furnaces that heat air directly, without using steam or hot water",Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,TRUE,95,FALSE,FALSE,none,999,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0.025055335280815303,0.7667737494263424
2972,hospital,300000,9.284606554,2785381.966,Pacific,Marine,VAV chiller with gas boiler reheat,Natural_Gas,Electricity+Propane,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,98,FALSE,999,TRUE,100,FALSE,999,TRUE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,0.532938899,0.9984653557956032
2973,quick_service_restaurant,3400,114.3562787,388811.3474,East North Central,Very cold/Cold,PSZ-AC with gas coil,Natural_Gas,Electricity,98,98,Packaged central unit (roof mounted),Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.4635191018469553,0.9700779715370378
2975,warehouse,2150,4637.851294,9971380.281,South Atlantic,Mixed-humid,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
2976,strip_mall,8100,961.7828133,7790440.787811001,South Atlantic,Mixed-humid,PSZ-AC with gas coil,Natural_Gas,Electricity,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.16877845027083385,0.916216988
2980,retail,3000,1729.17335,5187520.05,East North Central,Very cold/Cold,PSZ-HP,Electricity,none,100,50,Heat pumps (other than components of a packaged unit),Heat pumps for cooling,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,TRUE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
2981,strip_mall,12000,1155.42801,13865136.12,New England,Very cold/Cold,PSZ-AC with gas coil,Fuel_Oil,none,100,100,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,TRUE,0.6294721107860191,1
2983,large_office,600000,25.3225766,15193545.96,Middle Atlantic,Very cold/Cold,VAV chiller with gas boiler reheat,Natural_Gas,Electricity,100,95,Boilers inside (or adjacent to) the building that produce steam or hot water,Central chillers inside (or adjacent to) the building that chill water for air conditioning,water-cooled,95,FALSE,999,TRUE,95,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.33238931175236963,0.9915440734619388
2984,warehouse,4000,1107.753345,4431013.379199999,East South Central,Hot-dry/Mixed-dry/Hot-humid,PSZ-HP,Electricity,none,100,100,Heat pumps (other than components of a packaged unit),Residential-type central air conditioners (other than heat pumps) that cool air directly and circulate it without using chilled water,none,999,FALSE,999,FALSE,999,FALSE,999,TRUE,TRUE,none,999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,0
2987,hospital,1500000,2.860252171,4290378.257,Mountain,Withheld to protect confidentiality,VAV district chilled water with district hot water reheat,District_Heating,none,100,100,District steam or hot water piped in from outside the building,District chilled water piped in from outside the building,none,999,TRUE,100,FALSE,999,FALSE,999,FALSE,FALSE,none,999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,TRUE,FALSE,FALSE,0.005284789,
2988,small_office,6900,1197.386407,8261966.207,East North Central,Very cold/Cold,PSZ-AC with gas boiler,Natural_Gas,Electricity,100,100,Boilers inside (or adjacent to) the building that produce steam or hot water,Packaged air conditioning units (other than heat pumps),none,999,FALSE,999,TRUE,80,FALSE,999,FALSE,FALSE,none,999,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,999,FALSE,FALSE,TRUE,0.4233733563394184,0.9898565072181548
2989,warehouse,6000,1522.981789,9137890.733,Pacific,Hot-dry/Mixed-dry/Hot-humid,none,none,none,999,999,imputed,imputed,none,999,FALSE,999,FALSE,999,FALSE,999,FALSE,FALSE,none,999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,999,FALSE,FALSE,FALSE,0,
